,corpus_id,author_id,second_author_id,translator_id,second_translator_id,name_original,name_translated,sphere,creation_date,translation_date,sents_number,tokens_number
212,3,0,0,0,0,[Башҡорт теле дәреслеге],[Учебник башкирского языка],"нехудожественная, учебно-научная",2016,2016,2205,5708
213,3,0,0,0,0,[Башҡорт теле дәреслеге],[Учебник башкирского языка],"нехудожественная, учебно-научная",2016,2016,3681,7131
214,3,0,0,0,0,[Һүҙлек],[Словарь],"нехудожественная, учебно-научная",2016,2016,93186,238482
215,3,0,0,0,0,[Һөйләшлек],[Разговорник],"нехудожественная, учебно-научная",2016,2016,1070,2470
216,3,0,0,0,0,Башкирский государственный университет,Башҡорт дәүләт университеты,"нехудожественная, публицистика",2016,2016,18,346
217,3,0,0,0,0,Башкортостан расширяет ассортимент своей продукции в Екатеринбурге,Башҡортостан Екатеринбургта үҙ продукцияһының ассортиментын киңәйтә,"нехудожественная, публицистика",2016,2016,18,230
218,3,0,0,0,0,Бизнес для людей,Эшҡыуарлыҡ кешеләр өсөн,"нехудожественная, публицистика",2016,2016,178,2256
219,3,0,0,0,0,Буду студентом,Студент буласаҡмын!,"нехудожественная, публицистика",2016,2016,294,3564
220,3,0,0,0,0,В Башкирии министр энергетики России открыл солнечную электростанцию,өбәктә Рәсәйҙең энергетика министры ҡояш электр станцияһын асты,"нехудожественная, публицистика",2016,2016,40,437
221,3,0,0,0,0,В Башкирии похолодает до 15 градусов мороза,Башҡортостанда 15 градусҡа саҡлы һыуытасаҡ,"нехудожественная, публицистика",2016,2016,6,68
222,3,0,0,0,0,В Башкортостане утверждена новая средняя рыночная стоимость квадратного метра,Республиканың ҡала һәм райондарында кварталға торлаҡтың квадрат метрының яңы уртаса баҙар хаҡы раҫланды.,"нехудожественная, публицистика",2016,2016,16,289
223,3,0,0,0,0,В Российской Федерации утверждена официальная эмблема Года экологии,Рәсәйҙә Экология йылының рәсми эмблемаһы раҫланды,"нехудожественная, публицистика",2016,2016,8,168
224,3,0,0,0,0,В Уфе еще 50 женщин республики стали обладателями медали «Материнская слава»,Баш ҡалала 50 ҡатын-ҡыҙға «Әсәлек даны» миҙалы тапшырылды,"нехудожественная, публицистика",2016,2016,26,367
225,3,0,0,0,0,В Уфе победители кинофестиваля «Серебряный Акбузат» получат 10 статуэток,Өфөлә «Көмөш Аҡбуҙат» кинофестивале еңеүселәре 10 статуэтка,"нехудожественная, публицистика",2016,2016,22,384
226,3,0,0,0,0,В Уфе пройдет Всероссийский семинар-совещание по образованию,Өфөлә мәғариф мәсьәләләренә арналған Бөтә Рәсәй семинар-кәңәшмәһе уҙа,"нехудожественная, публицистика",2016,2016,22,263
227,3,0,0,0,0,В башкирской столице на площади Салавата Юлаева,3 сентябрҙә башҡорттарҙың башҡалаһының Салауат Юлаев майҙанында йыл,"нехудожественная, публицистика",2016,2016,334,4802
228,3,0,0,0,0,Вместе — мы сила,"Бергә булһаҡ, беҙ көслө!","нехудожественная, публицистика",2016,2016,152,1940
229,3,0,0,0,0,Вода — не беда,Һыу бәлә килтермәһен,"нехудожественная, публицистика",2016,2016,186,2335
230,3,0,0,0,0,Волонтеры Башкирской Википедии принимают активное участие в осенних вики-марафонах творческих состязаний,Башҡорт Википедияһы ирекмәндәре көҙгө ижади бәйге вики-марафондарында әүҙем ҡатнаша,"нехудожественная, публицистика",2016,2016,22,295
231,3,0,0,0,0,"Все, что нужно знать о капремонте",Капиталь ремонт хаҡында быны белеү мотлаҡ,"нехудожественная, публицистика",2016,2016,252,2873
232,3,0,0,0,0,Выбираем кандидатов в кандидаты,Кандидатлыҡҡа кандидаттар һайлайбыҙ,"нехудожественная, публицистика",2016,2016,146,1806
233,3,0,0,0,0,"Глава Башкортостана Рустэм Хамитов заявил, что республиканский пакет акций «Башнефти» продан не будет","«Башнефть» компанияһының республика ҡарамағындағы акциялар пакеты һатылмай, тип белдерҙе Башҡортостан Башлығы Рөстәм Хәм","нехудожественная, публицистика",2016,2016,12,152
234,3,0,0,0,0,Город Туймазы признан одним из самых благоустроенных городских поселений России,Туймазы ҡалаһы Рәсәйҙең иң төҙөк ҡалаларының береһе булып танылды,"нехудожественная, публицистика",2016,2016,18,374
235,3,0,0,0,0,Горячая пора,Ҡыҙыу осор,"нехудожественная, публицистика",2016,2016,352,3656
236,3,0,0,0,0,Государственное Собрание — Курултай Республики Башкортостан (Официальный информационный портал) (Башҡортостан Республикаһы Дәүләт Йыйылышы — Ҡоролтай,Рәсми мәғлүмәт порталы),"нехудожественная, официально-деловая",2016,2016,14,352
237,3,0,0,0,0,Государственное Собрание — Курултай Республики Башкортостан (Официальный информационный портал) (Башҡортостан Республикаһы Дәүләт Йыйылышы — Ҡоролтай,Рәсми мәғлүмәт порталы),"нехудожественная, официально-деловая",2016,2016,96,1705
238,3,0,0,0,0,Государственное Собрание — Курултай Республики Башкортостан (Официальный информационный портал) (Башҡортостан Республикаһы Дәүләт Йыйылышы — Ҡоролтай,Рәсми мәғлүмәт порталы),"нехудожественная, официально-деловая",2016,2016,50,1039
239,3,0,0,0,0,Государственное Собрание — Курултай Республики Башкортостан (Официальный информационный портал),Башҡортостан Республикаһы Дәүләт Йыйылышы,"нехудожественная, официально-деловая",2016,2016,42,488
240,3,0,0,0,0,Государственное Собрание — Курултай Республики Башкортостан (Официальный информационный портал) (Башҡортостан Республикаһы Дәүләт Йыйылышы — Ҡоролтай,Рәсми мәғлүмәт порталы),"нехудожественная, официально-деловая",2016,2016,26,337
241,3,0,0,0,0,Государственное Собрание — Курултай Республики Башкортостан (Официальный информационный портал) (Башҡортостан Республикаһы Дәүләт Йыйылышы — Ҡоролтай,Рәсми мәғлүмәт порталы),"нехудожественная, официально-деловая",2016,2016,22,290
242,3,0,0,0,0,Государственное Собрание — Курултай Республики Башкортостан (Официальный информационный портал) (Башҡортостан Республикаһы Дәүләт Йыйылышы — Ҡоролтай,Рәсми мәғлүмәт порталы),"нехудожественная, официально-деловая",2016,2016,24,406
243,3,0,0,0,0,Государственное Собрание — Курултай Республики Башкортостан (Официальный информационный портал) (Башҡортостан Республикаһы Дәүләт Йыйылышы — Ҡоролтай,Рәсми мәғлүмәт порталы),"нехудожественная, официально-деловая",2016,2016,18,206
244,3,0,0,0,0,Государственное Собрание — Курултай Республики Башкортостан (Официальный информационный портал) (Башҡортостан Республикаһы Дәүләт Йыйылышы — Ҡоролтай,Рәсми мәғлүмәт порталы),"нехудожественная, официально-деловая",2016,2016,188,2146
245,3,0,0,0,0,Детству — зеленый свет!,Бала саҡҡа — йәшел юл!,"нехудожественная, публицистика",2016,2016,220,2820
246,3,0,0,0,0,"Естественный прирост населения Башкортостана за первые девять месяцев этого года превысил 2,6 тысячи человек","Ошо йылдың тәүге туғыҙ айында Башҡортостан халҡының тәбиғи үҫеше 2,6 мең кешенән артҡан","нехудожественная, публицистика",2016,2016,10,168
247,3,0,0,0,0,Есть в составе России такая республика,Рәсәйҙә бар шундай республика,"нехудожественная, публицистика",2016,2016,184,2225
248,3,0,0,0,0,Есть идея!,Идея бар!,"нехудожественная, публицистика",2016,2016,170,2437
249,3,0,0,0,0,Женское это дело,Бар матурлыҡ ерҙә – ҡатын-ҡыҙҙан,"нехудожественная, публицистика",2016,2016,228,2621
250,3,0,0,0,0,Жителей Башкортостана приглашают принять участие в фотоконкурсе «Иремель 2016»,Республикала йәшәүселәрҙе Ирәмәл 2016 фотоконкурсында ҡатнашырға саҡыралар,"нехудожественная, публицистика",2016,2016,32,447
251,3,0,0,0,0,Жмурики (Детская игра) (Һәпәләк,балалр уйыны),"нехудожественная, учебно-научная",2016,2016,58,263
252,3,0,0,0,0,Здравия желаем!,Һаулыҡ теләйбеҙ!,"нехудожественная, публицистика",2016,2016,184,2163
253,3,0,0,0,0,Каникулы в Башкортостане,Башҡортостанда ял итәбеҙ,"нехудожественная, публицистика",2016,2016,228,2989
254,3,0,0,0,0,Картофель,Бәрәңге,"нехудожественная, учебно-научная",2016,2016,22,223
255,3,0,0,0,0,"Лето — пора сбора целебных трав, которыми так богата наша республика","Йәй – шифалы үләндәр йыйыу осоро, ә уларға беҙҙең төйәгебеҙ шул тиклем бай","нехудожественная, публицистика",2016,2016,282,3116
256,3,0,0,0,0,Лиса и Ёж,Төлкө менән терпе,художественная,2016,2016,180,1651
257,3,0,0,0,0,Между Правительством Башкортостана и «Роснефтью» будет заключено глобальное соглашение,Башҡортостан Хөкүмәте һәм «Роснефть» араһында глобаль килешеү төҙөләсәк,"нехудожественная, публицистика",2016,2016,32,369
258,3,0,0,0,0,Накопить и приумножить,Йыйырға һәм арттырырға,"нехудожественная, публицистика",2016,2016,177,2544
259,3,0,0,0,0,Нам не все равно,Беҙгә барыбер түгел,"нехудожественная, публицистика",2016,2016,212,2533
260,3,0,0,0,0,Нам не любые дороги дороги,Араларҙы тигеҙ юлдар бәйләһен,"нехудожественная, публицистика",2016,2016,198,2467
261,3,0,0,0,0,Научить учиться,Белем биреү белеме,"нехудожественная, публицистика",2016,2016,276,3717
262,3,0,0,0,0,Не попадитесь в сети ловцов душ / Системная проблема,Күңел аулаусылар тоҙағына эләкмәгеҙ / Системалы мәсьәлә,"нехудожественная, публицистика",2016,2016,192,2148
263,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,166,2210
264,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,138,2111
265,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,154,2189
266,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,190,2506
267,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,178,2673
268,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,186,2727
269,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,166,2727
270,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,198,2810
271,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,204,2805
272,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,190,2836
273,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,220,2984
274,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,207,3078
275,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,244,1753
276,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,251,3454
277,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,268,3740
278,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,308,4035
279,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,296,4104
280,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,185,2519
281,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,271,4370
282,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,270,4241
283,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,325,4292
284,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,284,4032
285,3,0,0,0,0,Новости,Хәбәрҙәр,"нехудожественная, публицистика",2016,2016,258,3845
286,3,0,0,0,0,Погода,Көн,"нехудожественная, публицистика",2016,2016,12,139
287,3,0,0,0,0,Подарите заботу и внимание,Хәстәр һәм иғтибар бүләк итегеҙ,"нехудожественная, публицистика",2016,2016,72,947
288,3,0,0,0,0,Подпишись и выиграй!,Яҙыл һәм бүләк от!,"нехудожественная, публицистика",2016,2016,203,2189
289,3,0,0,0,0,Поздравления,Ҡотлауҙар,"нехудожественная, публицистика",2016,2016,256,3461
290,3,0,0,0,0,Почта России — в ногу со временем,Рәсәй почтаһы заман менән бергә атлай,"нехудожественная, публицистика",2016,2016,226,2754
291,3,0,0,0,0,Представители Башкортостана войдут в состав Совета директоров «Башнефти» - Рустэм Хамитов,Башҡортостан вәкилдәре «Башнефть» компанияһының Директорҙар советы составына инәсәк Рөстәм Хәмитов,"нехудожественная, публицистика",2016,2016,24,295
292,3,0,0,0,0,Принцип «одного окна»,«Берҙәм тәҙрә» эште еңеләйтә,"нехудожественная, публицистика",2016,2016,142,2133
293,3,0,0,0,0,Рожь,Арыш,"нехудожественная, учебно-научная",2016,2016,24,167
294,3,0,0,0,0,Руководитель канала «Россия Культура Башкортостан»,«Рәсәй Мәҙәниәт Башҡортостан» телеканалы етәксеһе,"нехудожественная, публицистика",2016,2016,14,168
295,3,0,0,0,0,Сельхозперепись-2016: «Село в порядке — страна в достатке!»,"Ауыл хужалығы иҫәбен алыу-2016: «Ауылда тәртип булһа, илдә муллыҡ булыр!»","нехудожественная, публицистика",2016,2016,194,2263
296,3,0,0,0,0,Соль,Тоҙ,"нехудожественная, учебно-научная",2016,2016,22,206
297,3,0,0,0,0,Трактор,Трактор,"нехудожественная, учебно-научная",2016,2016,14,198
298,3,0,0,0,0,Транспорт,Транспорт,"нехудожественная, учебно-научная",2016,2016,8,101
299,3,0,0,0,0,Уфа оказалась в хвосте рейтинга по соотношению средних зарплат и продуктовой корзины,Өфө уртаса эш хаҡы һәм аҙыҡ-түлек кәрзине нисбәте буйынса рейтингтың аҙағында килә,"нехудожественная, публицистика",2016,2016,16,212
300,3,0,0,0,0,Уфимский ботанический сад стал площадкой для заключения брака,Өфөнөң ботаника баҡсаһында никах теркәргә мөмкин,"нехудожественная, публицистика",2016,2016,24,255
301,3,0,0,0,0,Факультет башкирской филологии и журналистики,Башҡорт филологияһы һәм журналистика факультеты,"нехудожественная, официально-деловая",2016,2016,40,621
302,3,0,0,0,0,Фестиваль национальных культур «Соцветие дружбы»,Өфөлә «Дуҫлыҡ гөлләмәһе» милли мәҙәниәттәр фестивалендә,"нехудожественная, публицистика",2016,2016,18,222
303,3,0,0,0,0,Хәбәрҙәр,Новости,"нехудожественная, публицистика",2016,2016,182,2512
304,3,0,0,0,0,Хәбәрҙәр,Новости,"нехудожественная, публицистика",2016,2016,198,2980
305,3,0,0,0,0,Хәбәрҙәр,Новости,"нехудожественная, публицистика",2016,2016,232,3410
306,3,0,0,0,0,Хәбәрҙәр,Новости,"нехудожественная, публицистика",2016,2016,136,2189
307,3,0,0,0,0,Хәбәрҙәр,Новости,"нехудожественная, публицистика",2016,2016,242,3413
308,3,0,0,0,0,Хәбәрҙәр,Новости,"нехудожественная, публицистика",2016,2016,232,3236
309,3,0,0,0,0,Хәбәрҙәр,Новости,"нехудожественная, публицистика",2016,2016,186,3117
310,3,0,0,0,0,Хәбәрҙәр,Новости,"нехудожественная, публицистика",2016,2016,236,3409
311,3,0,0,0,0,Хәбәрҙәр,Новости,"нехудожественная, публицистика",2016,2016,216,3504
312,3,0,0,0,0,Хәбәрҙәр,Новости,"нехудожественная, публицистика",2016,2016,240,3757
313,3,0,0,0,0,Хәбәрҙәр,Новости,"нехудожественная, публицистика",2016,2016,252,3943
314,3,0,0,0,0,"Цвети, наш край!","Сәскә ат, ғәзиз йәнтөйәк!","нехудожественная, публицистика",2016,2016,168,2328
315,3,0,0,0,0,Шесть населенных пунктов Башкирии победили в конкурсе Правительства России,Башҡортостандың алты тораҡ пункты Рәсәй Хөкүмәте конкурсында еңеү яуланы,"нехудожественная, публицистика",2016,2016,24,304
316,3,0,0,0,0,Һөйәк уйындары,Игры в кости,"нехудожественная, учебно-научная",2016,2016,64,737
317,7,62,0,196,0,El mito del «Genocidio español»: las enfermedades acabaron con el 95% de la población [www.abc.es],Миф о геноциде аборигенов Нового Света,"нехудожественная, публицистика",2015,4,88,2202
318,7,62,0,196,0,«Mussolini jamás acabó con la Mafia. Eso fue un mito de la propaganda fascista» [www.abc.es],Муссолини вовсе не покончил с мафией. Это был лишь миф фашистской пропаганды,"нехудожественная, публицистика",2015,29,218,3920
319,7,62,0,196,0,«Negar que los musulmanes conquistaron la Península Ibérica es un disparate» [www.abc.es],"«Бессмысленно отрицать, что мусульмане завоевали Иберийский полуостров»","нехудожественная, публицистика",2015,9,188,3123
320,7,124,0,196,0,Stalin/Putin  [www.abc.es],Сталин/Путин,"нехудожественная, публицистика",2015,4,68,1038
321,7,168,0,196,0,El billón y medio de dracmas que los nazis «cogieron prestados» de Grecia [www.abc.es],"Полтора триллиона драхм, которые нацисты «взяли в долг» у Греции","нехудожественная, публицистика",2015,11,58,1482
322,7,168,0,196,0,Muerte en la hoguera... más allá de la Inquisición [www.abc.es],Смерть на костре как изобретение Инквизиции,"нехудожественная, публицистика",2015,18,90,2242
323,7,173,0,0,0,Almería,Альмерия,"нехудожественная, учебно-научная",2015,-1,264,4644
324,7,186,0,196,0,La fundación CEPS sacaba divisas en un mes y los empresarios españoles tardaban tres años [www.abc.es],Левые в Испании финансировались венесуэльскими властями,"нехудожественная, публицистика",2015,19,38,913
325,7,218,0,0,0,Antequera,Антекера,"нехудожественная, учебно-научная",2015,-1,160,1960
326,7,218,0,0,0,Málaga,Малага,"нехудожественная, учебно-научная",2015,-1,340,4942
327,7,247,0,196,0,El absurdo cuestionario aliado para «cazar» a los nazis ocultos entre los ciudadanos alemanes [www.abc.es],"Бессмысленные анкеты, разработанные союзниками для выявления нацистов среди немецких граждан","нехудожественная, публицистика",2015,4,274,5806
328,7,247,0,196,0,Los increíbles perros-bomba soviéticos entrenados para destruir tanques nazis [www.abc.es],СССР: как собак обучали уничтожать немецкие танки,"нехудожественная, публицистика",2015,8,216,4438
329,7,297,67,196,0,"Flujos millonarios de dinero negro unían Madrid y Sevilla con Polonia, Rusia y China [www.abc.es]","Многомиллионные потоки незаконных денег связывали Мадрид и Севилью с Польшей, Россией и Китаем","нехудожественная, публицистика",2015,26,54,1254
330,7,337,0,196,0,"Sudamérica, media plaza menos para Rusia 2018 [www.lanacion.com.ar]",Участие футболистов Южной Америки в ЧМ 2018 года в России под вопросом,"нехудожественная, публицистика",2015,19,68,1682
331,10,672,0,100,0,Кафе,Kafejnīca,художественная,2015,-1,536,4413
332,7,0,0,196,0,El Papa Francisco critica a los sacerdotes «aburridos» y con «cara de vinagre» [www.abc.es],Папа Франциск критикует «скучных» священников с «кислыми лицами»,"нехудожественная, публицистика",2015,2,48,1111
333,7,0,0,196,0,El sobrino de Hitler que se alistó en el ejército americano para luchar contra él [www.abc.es],"Племянник Гитлера записался в американскую армию, чтобы бороться против него","нехудожественная, публицистика",2015,13,42,895
334,7,0,0,196,0,"La brutal carrera delictiva del «Niño Skin», el neonazi más temido de Madrid [www.abc.es]",Преступная карьера самого опасного испанского неонациста,"нехудожественная, публицистика",2015,7,48,1017
335,7,0,0,196,0,La civilización que creó acequias en Marte [www.abc.es],"Цивилизация, построившая оросительные каналы на Марсе","нехудожественная, публицистика",2015,11,52,1089
336,7,0,0,196,0,La leyenda de la anciana búlgara que predijo el avance del Daesh en Europa [www.abc.es],Болгарская ясновидящая предсказала распространение ИГ в Европе,"нехудожественная, публицистика",2015,10,60,1013
337,7,0,0,196,0,Leopoldo López: «Cuando salga en libertad mi cuerpo y mi espíritu serán más fuertes» [www.abc.es],"Леопольдо Лопес: Когда я выйду на свободу, мое тело и дух будут еще сильнее","нехудожественная, публицистика",2015,30,184,2932
338,7,0,0,196,0,Rusia se asoma al final de la era del petróleo fácil [agencias.abc.es],Конец эпохи «легкой» нефти,"нехудожественная, публицистика",2015,3,50,1456
339,7,0,0,196,0,¿Por qué Rusia quiere controlar el Ártico? [www.abc.es],Почему Россия хочет установить контроль над Арктикой?,"нехудожественная, публицистика",2015,28,24,568
340,3,494,0,0,0,Афганская война,Афған һуғышы,"нехудожественная, учебно-научная",2015,2015,96,1852
341,3,494,0,0,0,Глобализация,Глобалләшеү,"нехудожественная, учебно-научная",2015,2015,258,4166
342,7,6,0,196,0,"Crimea no es Kosovo, pero... [ccs.org.es]",Почему Крым — не Косово?,"нехудожественная, публицистика",2014,17,52,1232
343,7,36,0,196,0,Las tres guerras y las tres anexiones de la URSS en 1939 [www.abc.es],1939 год: три войны и три аннексии СССР,"нехудожественная, публицистика",2014,24,28,799
344,18,70,0,214,0,Herr Isakowitz skatt,Сокровище господина Исаковица,художественная,2014,2015,7964,103947
345,7,81,0,196,0,El Gobierno ruso comienza a absorber al gigante petrolífero Yukos [www.abc.es],Российское правительство начало поглощать нефтяной гигант 'ЮКОС',"нехудожественная, публицистика",2014,8,30,665
346,7,157,0,196,0,La UEFA no sospecha del Dinamarca-Suecia [futbol.as.com],УЕФА не подозревает Данию и Швецию в сговоре,"нехудожественная, публицистика",2014,22,42,953
347,7,306,0,196,0,Bush utiliza el G-8 para resucitar el espíritu multilateral perdido en Irak [www.abc.es],Буш использует саммит G-8 для воскрешения утерянного в Ираке духа мультилатеризма,"нехудожественная, публицистика",2014,9,44,1233
348,7,321,0,196,0,Rusia: único país que puede destruir Estados Unidos en treinta minutos [www.aporrea.org],"Россия — единственная страна в мире, способная уничтожить США","нехудожественная, публицистика",2014,27,92,2106
349,3,494,0,0,0,Антонио Сальери,Антонио Сальери,"нехудожественная, учебно-научная",2014,2015,658,13103
350,7,0,0,196,0,América Latina y el Caribe recibieron US$184.920M de inversión extranjera directa en 2013 [www.americaeconomia.com],Почти 185 млрд долларов инвестировано в страны Латинской Америки и Карибского бассейна в 2013 году,"нехудожественная, публицистика",2014,3,68,1776
351,7,0,0,196,0,Lo que deben hacer Nicolás Maduro y la oposición [www.americaeconomia.com],Пути выхода из кризиса в Венесуэле,"нехудожественная, публицистика",2014,28,75,1345
352,7,0,0,196,0,Países de América Latina buscan ampliar sus lazos económicos con Rusia [www.americaeconomia.com],Латинская Америка заинтересована в расширении экономического сотрудничества с Россией,"нехудожественная, публицистика",2014,23,26,885
353,7,0,0,196,0,Piketty y América Latina [www.americaeconomia.com],Пикетти и Латинская Америка,"нехудожественная, публицистика",2014,6,48,1075
354,7,0,0,196,0,SOS Brasil [www.americaeconomia.com],"SOS, Бразилия","нехудожественная, публицистика",2014,2,136,2532
355,7,0,0,196,0,"Según experto, ""Argentina podría entrar a los BRICS"" [www.ambito.com]",Аргентина может войти в БРИКС,"нехудожественная, публицистика",2014,30,30,808
356,7,0,0,196,0,¿Son eficaces las sanciones económicas a los países? [www.americaeconomia.com],Эффективны ли экономические санкции?,"нехудожественная, публицистика",2014,20,38,1232
357,7,42,0,0,0,Barcelona plano oficial,Барселона. Официальная карта,"нехудожественная, учебно-научная",2014,-1,172,1599
358,3,494,0,0,0,Азиатские игры,Азия уйындары,"нехудожественная, учебно-научная",2014,2015,174,1259
359,3,494,0,0,0,Азиаты,Азиаттар,"нехудожественная, учебно-научная",2014,2015,78,1037
360,3,494,0,0,0,Эль-Ниньо,Эль-Ниньо,"нехудожественная, учебно-научная",2014,2015,236,3439
361,7,86,0,0,0,Todo Valencia,Вся Валенсия,"нехудожественная, учебно-научная",2013,-1,1172,29641
362,7,86,0,0,0,Todo Gaudí,Весь Гауди,"нехудожественная, учебно-научная",2013,-1,1294,24797
363,15,668,0,173,0,Время секонд хэнд (ч. 1) (La fin de l’homme rouge ou le temps du désenchantement,p 1),"публицистика, художественная",2013,2013,23809,206620
364,15,668,0,173,0,Время секонд хэнд (ч. 2) (La fin de l’homme rouge ou le temps du désenchantement,p 2),"публицистика, художественная",2013,2013,15003,138366
365,7,0,0,196,0,Cómo producir electricidad en la Luna de noche [www.agenciasinc.es],Ученые предложили новый способ добывать энергию во время лунной ночи,"нехудожественная, публицистика",2013,20,32,798
366,7,0,0,0,0,Sant Pau,"Сант Пау, Модернистский комплекс","нехудожественная, учебно-научная",2013,-1,310,5737
367,7,246,0,196,0,Chávez: el contexto [www.aporrea.org],Чавес и окружающая действительность,"нехудожественная, публицистика",2012,22,124,2753
368,15,255,0,251,0,L’Efroyable tragédie : Une nouvelle histoire de la campagne de Russie,Страшная трагедия. Новый взгляд на 1812 год,"нехудожественная, учебно-научная",2012,2015,7266,199515
369,12,278,0,0,0,Speicherprogrammierbare Steuerungen Bedienungsanleitung [ABBYY LingvoPRO],Программируемые контроллеры: Руководство по эксплуатации,"нехудожественная, производственно-техническая",2012,2012,2514,30485
370,7,238,0,196,0,La lección de Libia para los Latinoamericanos [www.elmalvinense.com],Ливийский урок для Латинской Америки,"нехудожественная, публицистика",2011,2,38,2305
371,7,248,0,196,0,¿Humanismo? Un eufemismo para no hablar de petróleo [www.ambito.com],Гуманизм - еще один эвфемизм слова нефть,"нехудожественная, публицистика",2011,21,132,3325
372,7,256,0,196,0,"¿Los ""intereses"" de la Genocida OTAN, son parecidos a los de Rusia y China? [www.aporrea.org]","Россия и Китай преследуют такие же преступные «интересы», как и НАТО?","нехудожественная, публицистика",2011,2,32,912
373,1,283,0,0,0,Family matters: how to approach drug issues with your family [ABBYY LingvoPRO],Семейные вопросы: как подходить к проблеме наркотиков в вашей семье,"нехудожественная, учебно-научная",2011,2011,114,1738
374,4,351,0,0,0,ААН вінаваціць Беларусь у парушэнні міжнародных абавязацельстваў,ООН обвиняет Беларусь в нарушении международных обязательств,"нехудожественная, публицистика",2011,2011,16,580
375,4,351,0,0,0,"Гродзенскі КДБ убачыў у дзейнасці ""МММ"" піраміду ў пірамідзе","Гродненский КГБ увидел в деятельности ""МММ"" пирамиду в пирамиде","нехудожественная, публицистика",2011,2011,16,587
376,4,351,0,0,0,ДАІ ўзмоцніць кантроль за выкананнем ПДР на дарогах Беларусі,,"нехудожественная, публицистика",2011,2011,12,346
377,4,351,0,0,0,Еўрабачанне-2012: Беларусь выступіць пятай у другім паўфінале,Евровидение-2012: Беларусь выступит пятой во втором полуфинале,"нехудожественная, публицистика",2011,2011,14,364
378,4,351,0,0,0,"Еўрасаюз мае намер увесці новыя санкцыі супраць Беларусі, Сірыі і Ірана","Евросоюз намерен ввести новые санкции против Беларуси, Сирии и Ирана","нехудожественная, публицистика",2011,2011,18,553
379,4,351,0,704,0,"З 25 сакавіка ""Белавія"" пераходзіць на летні расклад рэйсаў",,"нехудожественная, публицистика",2011,2011,12,368
380,4,351,0,0,0,Знешні доўг Беларусі будуць вымяраць па метадалогіі МВФ,Внешний долг Беларуси будут измерять по методологии МВФ,"нехудожественная, публицистика",2011,2011,12,612
381,4,351,0,0,0,Камітэт міністраў РЕ заклікаў Беларусь да мараторыя на смяротнае пакаранне,Комитет министров СЕ призвал Беларусь к мораторию на смертную казнь,"нехудожественная, публицистика",2011,2011,12,437
382,4,351,0,0,0,Купюра ў 200 тыс. рублёў паступіць у банкаматы ў канцы сакавіка,Купюра в 200 тыс. рублей поступит в банкоматы в конце марта,"нехудожественная, публицистика",2011,2011,10,274
383,4,351,0,0,0,МЗС: ЕС застаецца ў палоне канфліктнага мыслення,"МИД грозит ""незамедлительной реакцией"" на санкции ЕС","нехудожественная, публицистика",2011,2011,14,369
384,4,351,0,0,0,"На ""Кастрычніцкай"" усталёўваюць мемарыял у памяць аб загінулых у тэракце","На ""Октябрьской"" устанавливают мемориал в память о погибших в теракте","нехудожественная, публицистика",2011,2011,10,297
385,4,351,0,0,0,На Віцебшчыне вецер здзьмуў частку дома,На Витебщине ветер сдул часть дома,"нехудожественная, публицистика",2011,2011,8,232
386,4,351,0,0,0,"Нацбанк распавёў, як добра жывецца ў Беларусі","Нацбанк рассказал, как хорошо живется в Беларуси","нехудожественная, публицистика",2011,2011,12,484
387,4,351,0,0,0,Някляеў: рэальных санкцый супраць Лукашэнкі ЕС не ўвёў,Некляев: реальных санкций против Лукашенко ЕС не ввел,"нехудожественная, публицистика",2011,2011,18,727
